UNITID,EFFYLEV,LSTUDY,XFYRAC01,FYRACE01,XFYRAC02,FYRACE02,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XFYRAC13,FYRACE13,XFYRAC14,FYRACE14,XFYRAC15,FYRACE15,XFYRAC16,FYRACE16,XFYRAC17,FYRACE17,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XFYRAC23,FYRACE23,XFYRAC24,FYRACE24
100654,1,999,"R",247,"R",242,"R",3473,"R",4536,"R",9,"R",10,"R",7,"R",19,"R",17,"R",22,"R",241,"R",626,"Z",0,"R",2,"R",3994,"R",5457,"R",489,"R",8009,"R",19,"R",26,"R",39,"R",867,"R",2,"R",9451
100654,2,  1,"R",107,"R",108,"R",3139,"R",3505,"R",7,"R",5,"R",5,"R",7,"R",13,"R",18,"R",92,"R",114,"Z",0,"R",1,"R",3363,"R",3758,"R",215,"R",6644,"R",12,"R",12,"R",31,"R",206,"R",1,"R",7121
100654,4,  3,"R",140,"R",134,"R",334,"R",1031,"R",2,"R",5,"R",2,"R",12,"R",4,"R",4,"R",149,"R",512,"Z",0,"R",1,"R",631,"R",1699,"R",274,"R",1365,"R",7,"R",14,"R",8,"R",661,"R",1,"R",2330
100663,1,999,"R",797,"R",506,"R",1410,"R",3906,"R",37,"R",52,"R",285,"R",392,"R",86,"R",133,"R",5259,"R",7251,"R",143,"R",221,"R",8017,"R",12461,"R",1303,"R",5316,"R",89,"R",677,"R",219,"R",12510,"R",364,"R",20478
100663,2,  1,"R",231,"R",196,"R",1211,"R",3158,"R",26,"R",32,"R",175,"R",252,"R",60,"R",88,"R",3593,"R",4549,"R",118,"R",188,"R",5414,"R",8463,"R",427,"R",4369,"R",58,"R",427,"R",148,"R",8142,"R",306,"R",13877
100663,3,  2,"R",2,"Z",0,"R",22,"R",46,"R",4,"R",3,"R",50,"R",54,"R",5,"R",6,"R",467,"R",329,"R",4,"Z",0,"R",554,"R",438,"R",2,"R",68,"R",7,"R",104,"R",11,"R",796,"R",4,"R",992
100663,4,  3,"R",564,"R",310,"R",177,"R",702,"R",7,"R",17,"R",60,"R",86,"R",21,"R",39,"R",1199,"R",2373,"R",21,"R",33,"R",2049,"R",3560,"R",874,"R",879,"R",24,"R",146,"R",60,"R",3572,"R",54,"R",5609
100690,1,999,"Z",0,"Z",0,"R",143,"R",165,"Z",0,"Z",0,"R",2,"R",8,"R",13,"R",10,"R",344,"R",251,"R",54,"R",37,"R",556,"R",471,"Z",0,"R",308,"Z",0,"R",10,"R",23,"R",595,"R",91,"R",1027
100690,2,  1,"Z",0,"Z",0,"R",64,"R",76,"Z",0,"Z",0,"R",1,"R",3,"R",10,"R",10,"R",179,"R",141,"R",34,"R",20,"R",288,"R",250,"Z",0,"R",140,"Z",0,"R",4,"R",20,"R",320,"R",54,"R",538
100690,3,  2,"Z",0,"Z",0,"R",32,"R",14,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",39,"R",6,"R",6,"R",2,"R",78,"R",22,"Z",0,"R",46,"Z",0,"R",1,"Z",0,"R",45,"R",8,"R",100
100690,4,  3,"Z",0,"Z",0,"R",47,"R",75,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"Z",0,"R",126,"R",104,"R",14,"R",15,"R",190,"R",199,"Z",0,"R",122,"Z",0,"R",5,"R",3,"R",230,"R",29,"R",389
100706,1,999,"R",371,"R",161,"R",375,"R",748,"R",49,"R",58,"R",168,"R",141,"R",71,"R",82,"R",3322,"R",2787,"R",19,"R",14,"R",4375,"R",3991,"R",532,"R",1123,"R",107,"R",309,"R",153,"R",6109,"R",33,"R",8366
100706,2,  1,"R",147,"R",60,"R",330,"R",664,"R",45,"R",50,"R",129,"R",122,"R",58,"R",72,"R",2570,"R",2308,"R",11,"R",12,"R",3290,"R",3288,"R",207,"R",994,"R",95,"R",251,"R",130,"R",4878,"R",23,"R",6578
100706,4,  3,"R",224,"R",101,"R",45,"R",84,"R",4,"R",8,"R",39,"R",19,"R",13,"R",10,"R",752,"R",479,"R",8,"R",2,"R",1085,"R",703,"R",325,"R",129,"R",12,"R",58,"R",23,"R",1231,"R",10,"R",1788
100724,1,999,"R",4,"R",15,"R",2386,"R",3871,"R",2,"R",3,"R",4,"R",4,"R",9,"R",15,"R",193,"R",326,"R",23,"R",40,"R",2621,"R",4274,"R",19,"R",6257,"R",5,"R",8,"R",24,"R",519,"R",63,"R",6895
100724,2,  1,"R",3,"R",12,"R",2099,"R",3053,"R",1,"R",2,"R",4,"R",2,"R",8,"R",12,"R",94,"R",111,"R",14,"R",24,"R",2223,"R",3216,"R",15,"R",5152,"R",3,"R",6,"R",20,"R",205,"R",38,"R",5439
100724,4,  3,"R",1,"R",3,"R",287,"R",818,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",3,"R",99,"R",215,"R",9,"R",16,"R",398,"R",1058,"R",4,"R",1105,"R",2,"R",2,"R",4,"R",314,"R",25,"R",1456
100751,1,999,"R",585,"R",557,"R",1105,"R",1907,"R",75,"R",85,"R",118,"R",132,"R",128,"R",164,"R",9112,"R",10039,"R",16,"R",22,"R",11139,"R",12906,"R",1142,"R",3012,"R",160,"R",250,"R",292,"R",19151,"R",38,"R",24045
100751,2,  1,"R",195,"R",290,"R",943,"R",1491,"R",56,"R",63,"R",92,"R",100,"R",102,"R",113,"R",7375,"R",7688,"R",16,"R",21,"R",8779,"R",9766,"R",485,"R",2434,"R",119,"R",192,"R",215,"R",15063,"R",37,"R",18545
100751,3,  2,"R",5,"R",2,"R",18,"R",25,"R",7,"R",1,"R",6,"R",1,"R",2,"R",1,"R",345,"R",205,"Z",0,"Z",0,"R",383,"R",235,"R",7,"R",43,"R",8,"R",7,"R",3,"R",550,"Z",0,"R",618
100751,4,  3,"R",385,"R",265,"R",144,"R",391,"R",12,"R",21,"R",20,"R",31,"R",24,"R",50,"R",1392,"R",2146,"Z",0,"R",1,"R",1977,"R",2905,"R",650,"R",535,"R",33,"R",51,"R",74,"R",3538,"R",1,"R",4882
100760,1,999,"Z",0,"Z",0,"R",149,"R",592,"R",4,"R",11,"R",4,"R",3,"R",8,"R",8,"R",738,"R",1365,"R",5,"R",2,"R",908,"R",1981,"Z",0,"R",741,"R",15,"R",7,"R",16,"R",2103,"R",7,"R",2889
100760,2,  1,"Z",0,"Z",0,"R",149,"R",592,"R",4,"R",11,"R",4,"R",3,"R",8,"R",8,"R",738,"R",1365,"R",5,"R",2,"R",908,"R",1981,"Z",0,"R",741,"R",15,"R",7,"R",16,"R",2103,"R",7,"R",2889
100812,1,999,"Z",0,"Z",0,"R",139,"R",285,"R",28,"R",61,"R",5,"R",16,"R",14,"R",14,"R",944,"R",1964,"R",21,"R",33,"R",1151,"R",2373,"Z",0,"R",424,"R",89,"R",21,"R",28,"R",2908,"R",54,"R",3524
100812,2,  1,"Z",0,"Z",0,"R",139,"R",285,"R",28,"R",61,"R",5,"R",16,"R",14,"R",14,"R",944,"R",1964,"R",21,"R",33,"R",1151,"R",2373,"Z",0,"R",424,"R",89,"R",21,"R",28,"R",2908,"R",54,"R",3524
100830,1,999,"R",32,"R",46,"R",628,"R",1816,"R",15,"R",23,"R",65,"R",94,"R",37,"R",48,"R",1702,"R",2472,"R",31,"R",40,"R",2510,"R",4539,"R",78,"R",2444,"R",38,"R",159,"R",85,"R",4174,"R",71,"R",7049
100830,2,  1,"R",29,"R",44,"R",514,"R",1429,"R",14,"R",18,"R",52,"R",79,"R",30,"R",39,"R",1440,"R",1999,"R",29,"R",36,"R",2108,"R",3644,"R",73,"R",1943,"R",32,"R",131,"R",69,"R",3439,"R",65,"R",5752
100830,4,  3,"R",3,"R",2,"R",114,"R",387,"R",1,"R",5,"R",13,"R",15,"R",7,"R",9,"R",262,"R",473,"R",2,"R",4,"R",402,"R",895,"R",5,"R",501,"R",6,"R",28,"R",16,"R",735,"R",6,"R",1297
100858,1,999,"R",616,"R",347,"R",884,"R",1086,"R",78,"R",49,"R",203,"R",198,"R",178,"R",178,"R",10658,"R",10073,"R",180,"R",139,"R",12797,"R",12070,"R",963,"R",1970,"R",127,"R",401,"R",356,"R",20731,"R",319,"R",24867
100858,2,  1,"R",99,"R",68,"R",777,"R",848,"R",65,"R",42,"R",166,"R",150,"R",143,"R",138,"R",9163,"R",8337,"R",146,"R",98,"R",10559,"R",9681,"R",167,"R",1625,"R",107,"R",316,"R",281,"R",17500,"R",244,"R",20240
100858,3,  2,"R",3,"R",4,"R",7,"R",25,"R",2,"R",3,"R",11,"R",23,"R",6,"R",1,"R",278,"R",535,"R",3,"R",7,"R",310,"R",598,"R",7,"R",32,"R",5,"R",34,"R",7,"R",813,"R",10,"R",908
100858,4,  3,"R",514,"R",275,"R",100,"R",213,"R",11,"R",4,"R",26,"R",25,"R",29,"R",39,"R",1217,"R",1201,"R",31,"R",34,"R",1928,"R",1791,"R",789,"R",313,"R",15,"R",51,"R",68,"R",2418,"R",65,"R",3719
100937,1,999,"R",2,"R",1,"R",49,"R",112,"R",1,"R",2,"R",16,"R",23,"R",8,"R",7,"R",587,"R",758,"R",8,"R",2,"R",671,"R",905,"R",3,"R",161,"R",3,"R",39,"R",15,"R",1345,"R",10,"R",1576
100937,2,  1,"R",2,"Z",0,"R",35,"R",68,"R",1,"R",2,"R",16,"R",22,"R",7,"R",6,"R",556,"R",735,"R",7,"R",2,"R",624,"R",835,"R",2,"R",103,"R",3,"R",38,"R",13,"R",1291,"R",9,"R",1459
100937,4,  3,"Z",0,"R",1,"R",14,"R",44,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",1,"R",31,"R",23,"R",1,"Z",0,"R",47,"R",70,"R",1,"R",58,"Z",0,"R",1,"R",2,"R",54,"R",1,"R",117
101028,1,999,"R",1,"Z",0,"R",325,"R",915,"R",1,"R",2,"R",14,"R",8,"R",29,"R",38,"R",603,"R",881,"R",19,"R",41,"R",992,"R",1885,"R",1,"R",1240,"R",3,"R",22,"R",67,"R",1484,"R",60,"R",2877
101028,2,  1,"R",1,"Z",0,"R",325,"R",915,"R",1,"R",2,"R",14,"R",8,"R",29,"R",38,"R",603,"R",881,"R",19,"R",41,"R",992,"R",1885,"R",1,"R",1240,"R",3,"R",22,"R",67,"R",1484,"R",60,"R",2877
101073,1,999,"R",11,"R",9,"R",367,"R",635,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",17,"Z",0,"Z",0,"R",407,"R",661,"R",20,"R",1002,"Z",0,"Z",0,"Z",0,"R",46,"Z",0,"R",1068
101073,2,  1,"R",11,"R",9,"R",367,"R",635,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",17,"Z",0,"Z",0,"R",407,"R",661,"R",20,"R",1002,"Z",0,"Z",0,"Z",0,"R",46,"Z",0,"R",1068
101116,1,999,"Z",0,"R",1,"R",115,"R",406,"Z",0,"Z",0,"R",2,"R",2,"R",1,"R",3,"R",44,"R",151,"Z",0,"R",2,"R",162,"R",565,"R",1,"R",521,"Z",0,"R",4,"R",4,"R",195,"R",2,"R",727
101116,2,  1,"Z",0,"R",1,"R",113,"R",406,"Z",0,"Z",0,"R",2,"R",2,"R",1,"R",3,"R",44,"R",151,"Z",0,"R",2,"R",160,"R",565,"R",1,"R",519,"Z",0,"R",4,"R",4,"R",195,"R",2,"R",725
101116,4,  3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
101143,1,999,"Z",0,"Z",0,"R",234,"R",317,"R",15,"R",17,"R",36,"R",34,"R",45,"R",59,"R",933,"R",948,"R",29,"R",30,"R",1292,"R",1405,"Z",0,"R",551,"R",32,"R",70,"R",104,"R",1881,"R",59,"R",2697
101143,2,  1,"Z",0,"Z",0,"R",234,"R",317,"R",15,"R",17,"R",36,"R",34,"R",45,"R",59,"R",933,"R",948,"R",29,"R",30,"R",1292,"R",1405,"Z",0,"R",551,"R",32,"R",70,"R",104,"R",1881,"R",59,"R",2697
101161,1,999,"Z",0,"Z",0,"R",201,"R",448,"R",21,"R",29,"R",10,"R",20,"R",18,"R",27,"R",1545,"R",2423,"R",6,"R",24,"R",1801,"R",2971,"Z",0,"R",649,"R",50,"R",30,"R",45,"R",3968,"R",30,"R",4772
101161,2,  1,"Z",0,"Z",0,"R",201,"R",448,"R",21,"R",29,"R",10,"R",20,"R",18,"R",27,"R",1545,"R",2423,"R",6,"R",24,"R",1801,"R",2971,"Z",0,"R",649,"R",50,"R",30,"R",45,"R",3968,"R",30,"R",4772
101189,1,999,"R",3,"R",2,"R",324,"R",1292,"R",9,"R",11,"R",58,"R",19,"R",21,"R",16,"R",967,"R",994,"R",16,"R",65,"R",1398,"R",2399,"R",5,"R",1616,"R",20,"R",77,"R",37,"R",1961,"R",81,"R",3797
101189,2,  1,"R",3,"R",2,"R",293,"R",1203,"R",6,"R",7,"R",15,"R",17,"R",19,"R",14,"R",780,"R",882,"R",16,"R",60,"R",1132,"R",2185,"R",5,"R",1496,"R",13,"R",32,"R",33,"R",1662,"R",76,"R",3317
101189,3,  2,"Z",0,"Z",0,"R",9,"R",14,"R",2,"R",3,"R",2,"R",2,"Z",0,"Z",0,"R",136,"R",85,"Z",0,"Z",0,"R",149,"R",104,"Z",0,"R",23,"R",5,"R",4,"Z",0,"R",221,"Z",0,"R",253
101189,4,  3,"Z",0,"Z",0,"R",22,"R",75,"R",1,"R",1,"R",41,"Z",0,"R",2,"R",2,"R",51,"R",27,"Z",0,"R",5,"R",117,"R",110,"Z",0,"R",97,"R",2,"R",41,"R",4,"R",78,"R",5,"R",227
101231,1,999,"Z",0,"Z",0,"R",7,"R",51,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",153,"Z",0,"Z",0,"R",25,"R",204,"Z",0,"R",58,"Z",0,"Z",0,"Z",0,"R",171,"Z",0,"R",229
101231,2,  1,"Z",0,"Z",0,"R",7,"R",51,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",153,"Z",0,"Z",0,"R",25,"R",204,"Z",0,"R",58,"Z",0,"Z",0,"Z",0,"R",171,"Z",0,"R",229
101240,1,999,"R",148,"R",103,"R",616,"R",1131,"R",11,"R",25,"R",16,"R",16,"R",31,"R",46,"R",2409,"R",3753,"R",31,"R",45,"R",3262,"R",5119,"R",251,"R",1747,"R",36,"R",32,"R",77,"R",6162,"R",76,"R",8381
101240,2,  1,"R",148,"R",103,"R",616,"R",1131,"R",11,"R",25,"R",16,"R",16,"R",31,"R",46,"R",2409,"R",3753,"R",31,"R",45,"R",3262,"R",5119,"R",251,"R",1747,"R",36,"R",32,"R",77,"R",6162,"R",76,"R",8381
101286,1,999,"Z",0,"Z",0,"R",478,"R",973,"R",8,"R",12,"R",25,"R",45,"R",25,"R",39,"R",1463,"R",2131,"R",11,"R",28,"R",2010,"R",3228,"Z",0,"R",1451,"R",20,"R",70,"R",64,"R",3594,"R",39,"R",5238
101286,2,  1,"Z",0,"Z",0,"R",478,"R",973,"R",8,"R",12,"R",25,"R",45,"R",25,"R",39,"R",1463,"R",2131,"R",11,"R",28,"R",2010,"R",3228,"Z",0,"R",1451,"R",20,"R",70,"R",64,"R",3594,"R",39,"R",5238
101295,1,999,"Z",0,"Z",0,"R",115,"R",230,"R",19,"R",32,"R",11,"R",13,"R",28,"R",28,"R",2503,"R",4329,"R",8,"R",27,"R",2684,"R",4659,"Z",0,"R",345,"R",51,"R",24,"R",56,"R",6832,"R",35,"R",7343
101295,2,  1,"Z",0,"Z",0,"R",115,"R",230,"R",19,"R",32,"R",11,"R",13,"R",28,"R",28,"R",2503,"R",4329,"R",8,"R",27,"R",2684,"R",4659,"Z",0,"R",345,"R",51,"R",24,"R",56,"R",6832,"R",35,"R",7343
101301,1,999,"Z",0,"Z",0,"R",691,"R",2211,"R",2,"R",6,"R",2,"R",3,"R",2,"R",7,"R",770,"R",1323,"R",1,"R",3,"R",1468,"R",3553,"Z",0,"R",2902,"R",8,"R",5,"R",9,"R",2093,"R",4,"R",5021
101301,2,  1,"Z",0,"Z",0,"R",691,"R",2211,"R",2,"R",6,"R",2,"R",3,"R",2,"R",7,"R",770,"R",1323,"R",1,"R",3,"R",1468,"R",3553,"Z",0,"R",2902,"R",8,"R",5,"R",9,"R",2093,"R",4,"R",5021
101365,1,999,"Z",0,"Z",0,"R",146,"R",230,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",170,"R",71,"R",14,"R",8,"R",332,"R",309,"Z",0,"R",376,"R",1,"R",1,"Z",0,"R",241,"R",22,"R",641
101365,2,  1,"Z",0,"Z",0,"R",146,"R",230,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",170,"R",71,"R",14,"R",8,"R",332,"R",309,"Z",0,"R",376,"R",1,"R",1,"Z",0,"R",241,"R",22,"R",641
101435,1,999,"R",6,"R",25,"R",59,"R",58,"R",4,"R",4,"R",2,"R",2,"R",2,"R",2,"R",323,"R",350,"R",29,"R",28,"R",425,"R",469,"R",31,"R",117,"R",8,"R",4,"R",4,"R",673,"R",57,"R",894
101435,2,  1,"R",6,"R",25,"R",59,"R",58,"R",4,"R",4,"R",2,"R",2,"R",2,"R",2,"R",323,"R",350,"R",29,"R",28,"R",425,"R",469,"R",31,"R",117,"R",8,"R",4,"R",4,"R",673,"R",57,"R",894
101453,1,999,"R",14,"Z",0,"R",23,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",101,"R",15,"R",2,"Z",0,"R",142,"R",23,"R",14,"R",31,"Z",0,"Z",0,"R",2,"R",116,"R",2,"R",165
101453,2,  1,"R",11,"Z",0,"R",22,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",90,"R",12,"R",1,"Z",0,"R",126,"R",20,"R",11,"R",30,"Z",0,"Z",0,"R",2,"R",102,"R",1,"R",146
101453,4,  3,"R",3,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",3,"R",1,"Z",0,"R",16,"R",3,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",14,"R",1,"R",19
101462,1,999,"Z",0,"Z",0,"R",223,"R",400,"Z",0,"R",2,"R",4,"R",3,"R",12,"R",4,"R",260,"R",165,"R",16,"R",15,"R",515,"R",589,"Z",0,"R",623,"R",2,"R",7,"R",16,"R",425,"R",31,"R",1104
101462,2,  1,"Z",0,"Z",0,"R",223,"R",400,"Z",0,"R",2,"R",4,"R",3,"R",12,"R",4,"R",260,"R",165,"R",16,"R",15,"R",515,"R",589,"Z",0,"R",623,"R",2,"R",7,"R",16,"R",425,"R",31,"R",1104
101471,1,999,"Z",0,"Z",0,"R",575,"R",94,"R",1,"R",1,"R",4,"R",3,"R",13,"R",1,"R",271,"R",161,"R",1,"Z",0,"R",865,"R",260,"Z",0,"R",669,"R",2,"R",7,"R",14,"R",432,"R",1,"R",1125
101471,2,  1,"Z",0,"Z",0,"R",575,"R",94,"R",1,"R",1,"R",4,"R",3,"R",13,"R",1,"R",271,"R",161,"R",1,"Z",0,"R",865,"R",260,"Z",0,"R",669,"R",2,"R",7,"R",14,"R",432,"R",1,"R",1125
101480,1,999,"R",42,"R",57,"R",923,"R",1419,"R",26,"R",48,"R",56,"R",59,"R",34,"R",64,"R",3079,"R",4605,"R",148,"R",193,"R",4308,"R",6445,"R",99,"R",2342,"R",74,"R",115,"R",98,"R",7684,"R",341,"R",10753
101480,2,  1,"R",33,"R",46,"R",768,"R",1063,"R",21,"R",38,"R",45,"R",48,"R",28,"R",53,"R",2441,"R",3399,"R",113,"R",134,"R",3449,"R",4781,"R",79,"R",1831,"R",59,"R",93,"R",81,"R",5840,"R",247,"R",8230
101480,4,  3,"R",9,"R",11,"R",155,"R",356,"R",5,"R",10,"R",11,"R",11,"R",6,"R",11,"R",638,"R",1206,"R",35,"R",59,"R",859,"R",1664,"R",20,"R",511,"R",15,"R",22,"R",17,"R",1844,"R",94,"R",2523
101499,1,999,"Z",0,"Z",0,"R",383,"R",314,"R",23,"R",28,"R",2,"R",5,"R",7,"R",6,"R",441,"R",648,"R",65,"R",29,"R",921,"R",1030,"Z",0,"R",697,"R",51,"R",7,"R",13,"R",1089,"R",94,"R",1951
101499,2,  1,"Z",0,"Z",0,"R",383,"R",314,"R",23,"R",28,"R",2,"R",5,"R",7,"R",6,"R",441,"R",648,"R",65,"R",29,"R",921,"R",1030,"Z",0,"R",697,"R",51,"R",7,"R",13,"R",1089,"R",94,"R",1951
101505,1,999,"R",101,"R",61,"R",549,"R",1606,"R",11,"R",19,"R",72,"R",86,"R",55,"R",83,"R",3405,"R",4923,"R",38,"R",59,"R",4231,"R",6837,"R",162,"R",2155,"R",30,"R",158,"R",138,"R",8328,"R",97,"R",11068
101505,2,  1,"R",101,"R",61,"R",549,"R",1606,"R",11,"R",19,"R",72,"R",86,"R",55,"R",83,"R",3405,"R",4923,"R",38,"R",59,"R",4231,"R",6837,"R",162,"R",2155,"R",30,"R",158,"R",138,"R",8328,"R",97,"R",11068
101514,1,999,"Z",0,"Z",0,"R",936,"R",1606,"R",155,"R",218,"R",86,"R",125,"R",100,"R",122,"R",4117,"R",5382,"R",71,"R",64,"R",5465,"R",7517,"Z",0,"R",2542,"R",373,"R",211,"R",222,"R",9499,"R",135,"R",12982
101514,2,  1,"Z",0,"Z",0,"R",936,"R",1606,"R",155,"R",218,"R",86,"R",125,"R",100,"R",122,"R",4117,"R",5382,"R",71,"R",64,"R",5465,"R",7517,"Z",0,"R",2542,"R",373,"R",211,"R",222,"R",9499,"R",135,"R",12982
101541,1,999,"R",3,"R",4,"Z",0,"R",51,"Z",0,"R",1,"Z",0,"R",4,"R",1,"R",5,"R",17,"R",333,"Z",0,"R",2,"R",21,"R",400,"R",7,"R",51,"R",1,"R",4,"R",6,"R",350,"R",2,"R",421
101541,2,  1,"R",3,"R",4,"Z",0,"R",51,"Z",0,"R",1,"Z",0,"R",4,"R",1,"R",5,"R",17,"R",333,"Z",0,"R",2,"R",21,"R",400,"R",7,"R",51,"R",1,"R",4,"R",6,"R",350,"R",2,"R",421
101569,1,999,"Z",0,"Z",0,"R",1359,"R",3112,"R",5,"R",4,"R",6,"R",7,"R",13,"R",6,"R",575,"R",339,"R",17,"R",15,"R",1975,"R",3483,"Z",0,"R",4471,"R",9,"R",13,"R",19,"R",914,"R",32,"R",5458
101569,2,  1,"Z",0,"Z",0,"R",1359,"R",3112,"R",5,"R",4,"R",6,"R",7,"R",13,"R",6,"R",575,"R",339,"R",17,"R",15,"R",1975,"R",3483,"Z",0,"R",4471,"R",9,"R",13,"R",19,"R",914,"R",32,"R",5458
101587,1,999,"R",16,"R",14,"R",445,"R",1056,"R",2,"R",8,"R",8,"R",15,"R",9,"R",16,"R",777,"R",1391,"Z",0,"Z",0,"R",1257,"R",2500,"R",30,"R",1501,"R",10,"R",23,"R",25,"R",2168,"Z",0,"R",3757
101587,2,  1,"R",15,"R",10,"R",317,"R",485,"R",1,"R",4,"R",5,"R",4,"R",8,"R",7,"R",519,"R",510,"Z",0,"Z",0,"R",865,"R",1020,"R",25,"R",802,"R",5,"R",9,"R",15,"R",1029,"Z",0,"R",1885
101587,4,  3,"R",1,"R",4,"R",128,"R",571,"R",1,"R",4,"R",3,"R",11,"R",1,"R",9,"R",258,"R",881,"Z",0,"Z",0,"R",392,"R",1480,"R",5,"R",699,"R",5,"R",14,"R",10,"R",1139,"Z",0,"R",1872
101602,1,999,"R",3,"R",2,"R",124,"R",267,"R",3,"R",3,"R",1,"R",9,"R",2,"R",11,"R",655,"R",1055,"R",2,"R",7,"R",790,"R",1354,"R",5,"R",391,"R",6,"R",10,"R",13,"R",1710,"R",9,"R",2144
101602,2,  1,"R",3,"R",2,"R",124,"R",267,"R",3,"R",3,"R",1,"R",9,"R",2,"R",11,"R",655,"R",1055,"R",2,"R",7,"R",790,"R",1354,"R",5,"R",391,"R",6,"R",10,"R",13,"R",1710,"R",9,"R",2144
101648,1,999,"Z",0,"Z",0,"R",18,"R",4,"R",1,"Z",0,"R",6,"Z",0,"R",9,"R",3,"R",145,"R",13,"Z",0,"Z",0,"R",179,"R",20,"Z",0,"R",22,"R",1,"R",6,"R",12,"R",158,"Z",0,"R",199
101648,2,  1,"Z",0,"Z",0,"R",18,"R",4,"R",1,"Z",0,"R",6,"Z",0,"R",9,"R",3,"R",145,"R",13,"Z",0,"Z",0,"R",179,"R",20,"Z",0,"R",22,"R",1,"R",6,"R",12,"R",158,"Z",0,"R",199
101675,1,999,"Z",0,"Z",0,"R",928,"R",1132,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",9,"R",25,"R",945,"R",1159,"Z",0,"R",2060,"Z",0,"Z",0,"Z",0,"R",10,"R",34,"R",2104
101675,2,  1,"Z",0,"Z",0,"R",928,"R",1132,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",9,"R",25,"R",945,"R",1159,"Z",0,"R",2060,"Z",0,"Z",0,"Z",0,"R",10,"R",34,"R",2104
101693,1,999,"R",39,"R",28,"R",84,"R",449,"R",12,"R",24,"R",3,"R",7,"R",12,"R",9,"R",478,"R",818,"R",54,"R",116,"R",682,"R",1451,"R",67,"R",533,"R",36,"R",10,"R",21,"R",1296,"R",170,"R",2133
101693,2,  1,"R",33,"R",26,"R",67,"R",365,"R",10,"R",23,"R",3,"R",7,"R",11,"R",8,"R",443,"R",701,"R",49,"R",106,"R",616,"R",1236,"R",59,"R",432,"R",33,"R",10,"R",19,"R",1144,"R",155,"R",1852
101693,4,  3,"R",6,"R",2,"R",17,"R",84,"R",2,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",35,"R",117,"R",5,"R",10,"R",66,"R",215,"R",8,"R",101,"R",3,"Z",0,"R",2,"R",152,"R",15,"R",281
101709,1,999,"R",2,"R",13,"R",122,"R",332,"R",5,"R",17,"R",7,"R",18,"R",20,"R",27,"R",939,"R",1975,"R",15,"R",24,"R",1110,"R",2406,"R",15,"R",454,"R",22,"R",25,"R",47,"R",2914,"R",39,"R",3516
101709,2,  1,"R",2,"R",11,"R",106,"R",280,"R",3,"R",14,"R",7,"R",17,"R",20,"R",27,"R",786,"R",1556,"R",14,"R",20,"R",938,"R",1925,"R",13,"R",386,"R",17,"R",24,"R",47,"R",2342,"R",34,"R",2863
101709,4,  3,"Z",0,"R",2,"R",16,"R",52,"R",2,"R",3,"Z",0,"R",1,"Z",0,"Z",0,"R",153,"R",419,"R",1,"R",4,"R",172,"R",481,"R",2,"R",68,"R",5,"R",1,"Z",0,"R",572,"R",5,"R",653
101736,1,999,"Z",0,"Z",0,"R",353,"R",539,"R",45,"R",56,"R",2,"R",3,"R",20,"R",32,"R",2342,"R",2920,"R",10,"R",18,"R",2772,"R",3568,"Z",0,"R",892,"R",101,"R",5,"R",52,"R",5262,"R",28,"R",6340
101736,2,  1,"Z",0,"Z",0,"R",353,"R",539,"R",45,"R",56,"R",2,"R",3,"R",20,"R",32,"R",2342,"R",2920,"R",10,"R",18,"R",2772,"R",3568,"Z",0,"R",892,"R",101,"R",5,"R",52,"R",5262,"R",28,"R",6340
