UNITID,EFFYLEV,LSTUDY,XFYRAC01,FYRACE01,XFYRAC02,FYRACE02,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XFYRAC13,FYRACE13,XFYRAC14,FYRACE14,XFYRAC15,FYRACE15,XFYRAC16,FYRACE16,XFYRAC17,FYRACE17,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XFYRAC23,FYRACE23,XFYRAC24,FYRACE24
100654,1,999,"R",197,"R",200,"R",2828,"R",3584,"R",7,"R",11,"R",11,"R",14,"R",15,"R",15,"R",212,"R",540,"R",3,"R",1,"R",3273,"R",4365,"R",397,"R",6412,"R",18,"R",25,"R",30,"R",752,"R",4,"R",7638
100654,2,  1,"R",102,"R",114,"R",2582,"R",2854,"R",5,"R",5,"R",6,"R",7,"R",12,"R",13,"R",93,"R",116,"R",1,"R",1,"R",2801,"R",3110,"R",216,"R",5436,"R",10,"R",13,"R",25,"R",209,"R",2,"R",5911
100654,4,  3,"R",95,"R",86,"R",246,"R",730,"R",2,"R",6,"R",5,"R",7,"R",3,"R",2,"R",119,"R",424,"R",2,"Z",0,"R",472,"R",1255,"R",181,"R",976,"R",8,"R",12,"R",5,"R",543,"R",2,"R",1727
100663,1,999,"R",827,"R",520,"R",1446,"R",3785,"R",43,"R",47,"R",287,"R",371,"R",73,"R",129,"R",5351,"R",7025,"R",180,"R",235,"R",8207,"R",12112,"R",1347,"R",5231,"R",90,"R",658,"R",202,"R",12376,"R",415,"R",20319
100663,2,  1,"R",268,"R",223,"R",1248,"R",3041,"R",33,"R",32,"R",162,"R",234,"R",55,"R",89,"R",3621,"R",4324,"R",143,"R",186,"R",5530,"R",8129,"R",491,"R",4289,"R",65,"R",396,"R",144,"R",7945,"R",329,"R",13659
100663,3,  2,"R",6,"R",1,"R",22,"R",40,"R",5,"R",3,"R",60,"R",57,"R",2,"R",5,"R",470,"R",322,"R",4,"Z",0,"R",569,"R",428,"R",7,"R",62,"R",8,"R",117,"R",7,"R",792,"R",4,"R",997
100663,4,  3,"R",553,"R",296,"R",176,"R",704,"R",5,"R",12,"R",65,"R",80,"R",16,"R",35,"R",1260,"R",2379,"R",33,"R",49,"R",2108,"R",3555,"R",849,"R",880,"R",17,"R",145,"R",51,"R",3639,"R",82,"R",5663
100690,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",557,"R",473,"R",557,"R",473,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1030,"R",1030
100690,2,  1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",274,"R",240,"R",274,"R",240,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",514,"R",514
100690,3,  2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",88,"R",60,"R",88,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",148,"R",148
100690,4,  3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",223,"R",145,"R",223,"R",145,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",368,"R",368
100706,1,999,"R",410,"R",176,"R",375,"R",714,"R",59,"R",59,"R",189,"R",148,"R",73,"R",90,"R",3251,"R",2791,"R",75,"R",69,"R",4432,"R",4047,"R",586,"R",1089,"R",118,"R",337,"R",163,"R",6042,"R",144,"R",8479
100706,2,  1,"R",144,"R",74,"R",319,"R",635,"R",54,"R",46,"R",153,"R",128,"R",64,"R",76,"R",2518,"R",2250,"R",61,"R",60,"R",3313,"R",3269,"R",218,"R",954,"R",100,"R",281,"R",140,"R",4768,"R",121,"R",6582
100706,4,  3,"R",266,"R",102,"R",56,"R",79,"R",5,"R",13,"R",36,"R",20,"R",9,"R",14,"R",733,"R",541,"R",14,"R",9,"R",1119,"R",778,"R",368,"R",135,"R",18,"R",56,"R",23,"R",1274,"R",23,"R",1897
100724,1,999,"R",4,"R",19,"R",2543,"R",4012,"R",1,"R",3,"R",4,"R",3,"R",5,"R",14,"R",194,"R",399,"R",44,"R",54,"R",2795,"R",4504,"R",23,"R",6555,"R",4,"R",7,"R",19,"R",593,"R",98,"R",7299
100724,2,  1,"R",4,"R",15,"R",2289,"R",3240,"R",1,"R",1,"R",3,"Z",0,"R",5,"R",10,"R",94,"R",125,"R",30,"R",36,"R",2426,"R",3427,"R",19,"R",5529,"R",2,"R",3,"R",15,"R",219,"R",66,"R",5853
100724,4,  3,"Z",0,"R",4,"R",254,"R",772,"Z",0,"R",2,"R",1,"R",3,"Z",0,"R",4,"R",100,"R",274,"R",14,"R",18,"R",369,"R",1077,"R",4,"R",1026,"R",2,"R",4,"R",4,"R",374,"R",32,"R",1446
100751,1,999,"R",634,"R",506,"R",1115,"R",1984,"R",75,"R",90,"R",116,"R",125,"R",124,"R",149,"R",8747,"R",9928,"Z",0,"Z",0,"R",10811,"R",12782,"R",1140,"R",3099,"R",165,"R",241,"R",273,"R",18675,"Z",0,"R",23593
100751,2,  1,"R",224,"R",233,"R",955,"R",1612,"R",60,"R",60,"R",96,"R",91,"R",98,"R",113,"R",7032,"R",7471,"Z",0,"Z",0,"R",8465,"R",9580,"R",457,"R",2567,"R",120,"R",187,"R",211,"R",14503,"Z",0,"R",18045
100751,3,  2,"R",2,"R",5,"R",17,"R",29,"R",5,"R",3,"R",6,"R",5,"R",2,"R",1,"R",367,"R",225,"Z",0,"Z",0,"R",399,"R",268,"R",7,"R",46,"R",8,"R",11,"R",3,"R",592,"Z",0,"R",667
100751,4,  3,"R",408,"R",268,"R",143,"R",343,"R",10,"R",27,"R",14,"R",29,"R",24,"R",35,"R",1348,"R",2232,"Z",0,"Z",0,"R",1947,"R",2934,"R",676,"R",486,"R",37,"R",43,"R",59,"R",3580,"Z",0,"R",4881
100760,1,999,"Z",0,"Z",0,"R",186,"R",595,"R",4,"R",8,"R",3,"R",7,"R",5,"R",10,"R",831,"R",1418,"R",7,"R",7,"R",1036,"R",2045,"Z",0,"R",781,"R",12,"R",10,"R",15,"R",2249,"R",14,"R",3081
100760,2,  1,"Z",0,"Z",0,"R",186,"R",595,"R",4,"R",8,"R",3,"R",7,"R",5,"R",10,"R",831,"R",1418,"R",7,"R",7,"R",1036,"R",2045,"Z",0,"R",781,"R",12,"R",10,"R",15,"R",2249,"R",14,"R",3081
100812,1,999,"Z",0,"Z",0,"R",130,"R",281,"R",28,"R",70,"R",4,"R",14,"R",12,"R",10,"R",962,"R",1941,"R",49,"R",78,"R",1185,"R",2394,"Z",0,"R",411,"R",98,"R",18,"R",22,"R",2903,"R",127,"R",3579
100812,2,  1,"Z",0,"Z",0,"R",130,"R",281,"R",28,"R",70,"R",4,"R",14,"R",12,"R",10,"R",962,"R",1941,"R",49,"R",78,"R",1185,"R",2394,"Z",0,"R",411,"R",98,"R",18,"R",22,"R",2903,"R",127,"R",3579
100830,1,999,"R",20,"R",44,"R",660,"R",1875,"R",12,"R",20,"R",46,"R",81,"R",32,"R",57,"R",1767,"R",2623,"R",23,"R",44,"R",2560,"R",4744,"R",64,"R",2535,"R",32,"R",127,"R",89,"R",4390,"R",67,"R",7304
100830,2,  1,"R",19,"R",41,"R",564,"R",1522,"R",11,"R",18,"R",40,"R",67,"R",28,"R",50,"R",1548,"R",2179,"R",21,"R",36,"R",2231,"R",3913,"R",60,"R",2086,"R",29,"R",107,"R",78,"R",3727,"R",57,"R",6144
100830,4,  3,"R",1,"R",3,"R",96,"R",353,"R",1,"R",2,"R",6,"R",14,"R",4,"R",7,"R",219,"R",444,"R",2,"R",8,"R",329,"R",831,"R",4,"R",449,"R",3,"R",20,"R",11,"R",663,"R",10,"R",1160
100858,1,999,"R",605,"R",339,"R",859,"R",1056,"R",68,"R",51,"R",202,"R",174,"R",159,"R",146,"R",10789,"R",10151,"R",184,"R",126,"R",12866,"R",12043,"R",944,"R",1915,"R",119,"R",376,"R",305,"R",20940,"R",310,"R",24909
100858,2,  1,"R",101,"R",71,"R",757,"R",836,"R",52,"R",43,"R",167,"R",135,"R",131,"R",114,"R",9293,"R",8485,"R",136,"R",83,"R",10637,"R",9767,"R",172,"R",1593,"R",95,"R",302,"R",245,"R",17778,"R",219,"R",20404
100858,3,  2,"R",2,"R",4,"R",7,"R",19,"R",2,"R",3,"R",8,"R",19,"R",5,"R",3,"R",253,"R",499,"R",1,"R",5,"R",278,"R",552,"R",6,"R",26,"R",5,"R",27,"R",8,"R",752,"R",6,"R",830
100858,4,  3,"R",502,"R",264,"R",95,"R",201,"R",14,"R",5,"R",27,"R",20,"R",23,"R",29,"R",1243,"R",1167,"R",47,"R",38,"R",1951,"R",1724,"R",766,"R",296,"R",19,"R",47,"R",52,"R",2410,"R",85,"R",3675
100919,1,999,"Z",0,"Z",0,"R",368,"R",546,"R",3,"R",4,"R",6,"R",1,"R",13,"R",1,"R",594,"R",326,"R",19,"R",17,"R",1003,"R",895,"Z",0,"R",914,"R",7,"R",7,"R",14,"R",920,"R",36,"R",1898
100919,2,  1,"Z",0,"Z",0,"R",368,"R",546,"R",3,"R",4,"R",6,"R",1,"R",13,"R",1,"R",594,"R",326,"R",19,"R",17,"R",1003,"R",895,"Z",0,"R",914,"R",7,"R",7,"R",14,"R",920,"R",36,"R",1898
100937,1,999,"R",5,"R",1,"R",36,"R",77,"R",1,"R",3,"R",11,"R",17,"R",7,"R",5,"R",520,"R",703,"R",2,"Z",0,"R",582,"R",806,"R",6,"R",113,"R",4,"R",28,"R",12,"R",1223,"R",2,"R",1388
100937,2,  1,"R",5,"R",1,"R",27,"R",49,"R",1,"R",3,"R",11,"R",16,"R",7,"R",5,"R",495,"R",682,"R",1,"Z",0,"R",547,"R",756,"R",6,"R",76,"R",4,"R",27,"R",12,"R",1177,"R",1,"R",1303
100937,4,  3,"Z",0,"Z",0,"R",9,"R",28,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",25,"R",21,"R",1,"Z",0,"R",35,"R",50,"Z",0,"R",37,"Z",0,"R",1,"Z",0,"R",46,"R",1,"R",85
100973,1,999,"Z",0,"Z",0,"R",103,"R",158,"R",1,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",126,"R",119,"R",3,"R",3,"R",234,"R",282,"Z",0,"R",261,"R",1,"R",3,"Z",0,"R",245,"R",6,"R",516
100973,2,  1,"Z",0,"Z",0,"R",103,"R",158,"R",1,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",126,"R",119,"R",3,"R",3,"R",234,"R",282,"Z",0,"R",261,"R",1,"R",3,"Z",0,"R",245,"R",6,"R",516
101028,1,999,"Z",0,"Z",0,"R",316,"R",983,"Z",0,"R",1,"R",14,"R",13,"R",29,"R",38,"R",622,"R",1034,"R",8,"R",31,"R",989,"R",2100,"Z",0,"R",1299,"R",1,"R",27,"R",67,"R",1656,"R",39,"R",3089
101028,2,  1,"Z",0,"Z",0,"R",316,"R",983,"Z",0,"R",1,"R",14,"R",13,"R",29,"R",38,"R",622,"R",1034,"R",8,"R",31,"R",989,"R",2100,"Z",0,"R",1299,"R",1,"R",27,"R",67,"R",1656,"R",39,"R",3089
101073,1,999,"R",6,"R",8,"R",227,"R",753,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",30,"R",21,"Z",0,"Z",0,"R",264,"R",782,"R",14,"R",980,"Z",0,"R",1,"Z",0,"R",51,"Z",0,"R",1046
101073,2,  1,"R",6,"R",8,"R",227,"R",753,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",30,"R",21,"Z",0,"Z",0,"R",264,"R",782,"R",14,"R",980,"Z",0,"R",1,"Z",0,"R",51,"Z",0,"R",1046
101116,1,999,"Z",0,"R",1,"R",103,"R",373,"Z",0,"R",2,"R",2,"R",2,"R",1,"R",1,"R",32,"R",122,"Z",0,"Z",0,"R",138,"R",501,"R",1,"R",476,"R",2,"R",4,"R",2,"R",154,"Z",0,"R",639
101116,2,  1,"Z",0,"R",1,"R",103,"R",373,"Z",0,"R",2,"R",2,"R",2,"R",1,"R",1,"R",32,"R",122,"Z",0,"Z",0,"R",138,"R",501,"R",1,"R",476,"R",2,"R",4,"R",2,"R",154,"Z",0,"R",639
101143,1,999,"Z",0,"Z",0,"R",261,"R",334,"R",15,"R",27,"R",42,"R",38,"R",54,"R",61,"R",988,"R",1067,"R",36,"R",35,"R",1396,"R",1562,"Z",0,"R",595,"R",42,"R",80,"R",115,"R",2055,"R",71,"R",2958
101143,2,  1,"Z",0,"Z",0,"R",261,"R",334,"R",15,"R",27,"R",42,"R",38,"R",54,"R",61,"R",988,"R",1067,"R",36,"R",35,"R",1396,"R",1562,"Z",0,"R",595,"R",42,"R",80,"R",115,"R",2055,"R",71,"R",2958
101161,1,999,"Z",0,"Z",0,"R",142,"R",311,"R",15,"R",22,"R",2,"R",12,"R",13,"R",16,"R",1068,"R",1617,"R",4,"R",13,"R",1244,"R",1991,"Z",0,"R",453,"R",37,"R",14,"R",29,"R",2685,"R",17,"R",3235
101161,2,  1,"Z",0,"Z",0,"R",142,"R",311,"R",15,"R",22,"R",2,"R",12,"R",13,"R",16,"R",1068,"R",1617,"R",4,"R",13,"R",1244,"R",1991,"Z",0,"R",453,"R",37,"R",14,"R",29,"R",2685,"R",17,"R",3235
101189,1,999,"Z",0,"Z",0,"R",308,"R",1042,"R",11,"R",9,"R",12,"R",13,"R",44,"R",13,"R",796,"R",907,"R",18,"R",46,"R",1189,"R",2030,"Z",0,"R",1350,"R",20,"R",25,"R",57,"R",1703,"R",64,"R",3219
101189,2,  1,"Z",0,"Z",0,"R",282,"R",982,"R",9,"R",7,"R",11,"R",11,"R",9,"R",12,"R",689,"R",818,"R",18,"R",43,"R",1018,"R",1873,"Z",0,"R",1264,"R",16,"R",22,"R",21,"R",1507,"R",61,"R",2891
101189,3,  2,"Z",0,"Z",0,"R",7,"R",11,"R",1,"R",2,"Z",0,"R",2,"Z",0,"R",1,"R",107,"R",73,"Z",0,"Z",0,"R",115,"R",89,"Z",0,"R",18,"R",3,"R",2,"R",1,"R",180,"Z",0,"R",204
101189,4,  3,"Z",0,"Z",0,"R",19,"R",49,"R",1,"Z",0,"R",1,"Z",0,"R",35,"Z",0,"Z",0,"R",16,"Z",0,"R",3,"R",56,"R",68,"Z",0,"R",68,"R",1,"R",1,"R",35,"R",16,"R",3,"R",124
101231,1,999,"Z",0,"Z",0,"R",5,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",190,"Z",0,"Z",0,"R",10,"R",290,"Z",0,"R",105,"Z",0,"Z",0,"Z",0,"R",195,"Z",0,"R",300
101231,2,  1,"Z",0,"Z",0,"R",5,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",190,"Z",0,"Z",0,"R",10,"R",290,"Z",0,"R",105,"Z",0,"Z",0,"Z",0,"R",195,"Z",0,"R",300
101240,1,999,"R",163,"R",116,"R",620,"R",1178,"R",21,"R",20,"R",7,"R",17,"R",35,"R",41,"R",2577,"R",3959,"R",32,"R",43,"R",3455,"R",5374,"R",279,"R",1798,"R",41,"R",24,"R",76,"R",6536,"R",75,"R",8829
101240,2,  1,"R",163,"R",116,"R",620,"R",1178,"R",21,"R",20,"R",7,"R",17,"R",35,"R",41,"R",2577,"R",3959,"R",32,"R",43,"R",3455,"R",5374,"R",279,"R",1798,"R",41,"R",24,"R",76,"R",6536,"R",75,"R",8829
101286,1,999,"Z",0,"Z",0,"R",308,"R",658,"R",5,"R",9,"R",19,"R",32,"R",16,"R",30,"R",1000,"R",1589,"R",8,"R",19,"R",1356,"R",2337,"Z",0,"R",966,"R",14,"R",51,"R",46,"R",2589,"R",27,"R",3693
101286,2,  1,"Z",0,"Z",0,"R",308,"R",658,"R",5,"R",9,"R",19,"R",32,"R",16,"R",30,"R",1000,"R",1589,"R",8,"R",19,"R",1356,"R",2337,"Z",0,"R",966,"R",14,"R",51,"R",46,"R",2589,"R",27,"R",3693
101295,1,999,"Z",0,"Z",0,"R",94,"R",127,"R",14,"R",18,"R",8,"R",25,"R",27,"R",25,"R",2719,"R",4571,"Z",0,"Z",0,"R",2862,"R",4766,"Z",0,"R",221,"R",32,"R",33,"R",52,"R",7290,"Z",0,"R",7628
101295,2,  1,"Z",0,"Z",0,"R",94,"R",127,"R",14,"R",18,"R",8,"R",25,"R",27,"R",25,"R",2719,"R",4571,"Z",0,"Z",0,"R",2862,"R",4766,"Z",0,"R",221,"R",32,"R",33,"R",52,"R",7290,"Z",0,"R",7628
101301,1,999,"Z",0,"Z",0,"R",397,"R",1291,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",5,"R",521,"R",860,"R",1,"R",1,"R",922,"R",2165,"Z",0,"R",1688,"R",4,"R",7,"R",5,"R",1381,"R",2,"R",3087
101301,2,  1,"Z",0,"Z",0,"R",397,"R",1291,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",5,"R",521,"R",860,"R",1,"R",1,"R",922,"R",2165,"Z",0,"R",1688,"R",4,"R",7,"R",5,"R",1381,"R",2,"R",3087
101365,1,999,"Z",0,"Z",0,"R",157,"R",187,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",3,"R",207,"R",79,"R",2,"Z",0,"R",368,"R",270,"Z",0,"R",344,"R",1,"R",1,"R",4,"R",286,"R",2,"R",638
101365,2,  1,"Z",0,"Z",0,"R",157,"R",187,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",3,"R",207,"R",79,"R",2,"Z",0,"R",368,"R",270,"Z",0,"R",344,"R",1,"R",1,"R",4,"R",286,"R",2,"R",638
101435,1,999,"R",6,"R",16,"R",35,"R",31,"R",4,"R",3,"R",6,"R",3,"R",2,"R",3,"R",249,"R",312,"R",6,"R",9,"R",308,"R",377,"R",22,"R",66,"R",7,"R",9,"R",5,"R",561,"R",15,"R",685
101435,2,  1,"R",6,"R",16,"R",35,"R",31,"R",4,"R",3,"R",6,"R",3,"R",2,"R",3,"R",249,"R",312,"R",6,"R",9,"R",308,"R",377,"R",22,"R",66,"R",7,"R",9,"R",5,"R",561,"R",15,"R",685
101453,1,999,"R",13,"Z",0,"R",20,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",105,"R",16,"R",5,"Z",0,"R",146,"R",17,"R",13,"R",21,"Z",0,"Z",0,"R",3,"R",121,"R",5,"R",163
101453,2,  1,"R",10,"Z",0,"R",17,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",92,"R",14,"R",5,"Z",0,"R",127,"R",15,"R",10,"R",18,"Z",0,"Z",0,"R",3,"R",106,"R",5,"R",142
101453,4,  3,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",2,"Z",0,"Z",0,"R",19,"R",2,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",21
101462,1,999,"Z",0,"Z",0,"R",234,"R",426,"R",1,"R",1,"R",6,"R",3,"R",9,"R",1,"R",303,"R",175,"R",16,"R",14,"R",569,"R",620,"Z",0,"R",660,"R",2,"R",9,"R",10,"R",478,"R",30,"R",1189
101462,2,  1,"Z",0,"Z",0,"R",234,"R",426,"R",1,"R",1,"R",6,"R",3,"R",9,"R",1,"R",303,"R",175,"R",16,"R",14,"R",569,"R",620,"Z",0,"R",660,"R",2,"R",9,"R",10,"R",478,"R",30,"R",1189
101471,1,999,"Z",0,"Z",0,"R",598,"R",103,"Z",0,"R",1,"R",5,"Z",0,"R",12,"R",1,"R",248,"R",147,"R",2,"Z",0,"R",865,"R",252,"Z",0,"R",701,"R",1,"R",5,"R",13,"R",395,"R",2,"R",1117
101471,2,  1,"Z",0,"Z",0,"R",598,"R",103,"Z",0,"R",1,"R",5,"Z",0,"R",12,"R",1,"R",248,"R",147,"R",2,"Z",0,"R",865,"R",252,"Z",0,"R",701,"R",1,"R",5,"R",13,"R",395,"R",2,"R",1117
101480,1,999,"R",49,"R",71,"R",894,"R",1401,"R",24,"R",54,"R",54,"R",56,"R",45,"R",69,"R",3130,"R",4773,"R",125,"R",171,"R",4321,"R",6595,"R",120,"R",2295,"R",78,"R",110,"R",114,"R",7903,"R",296,"R",10916
101480,2,  1,"R",38,"R",50,"R",748,"R",1041,"R",21,"R",46,"R",43,"R",45,"R",37,"R",53,"R",2510,"R",3578,"R",91,"R",115,"R",3488,"R",4928,"R",88,"R",1789,"R",67,"R",88,"R",90,"R",6088,"R",206,"R",8416
101480,4,  3,"R",11,"R",21,"R",146,"R",360,"R",3,"R",8,"R",11,"R",11,"R",8,"R",16,"R",620,"R",1195,"R",34,"R",56,"R",833,"R",1667,"R",32,"R",506,"R",11,"R",22,"R",24,"R",1815,"R",90,"R",2500
101499,1,999,"Z",0,"Z",0,"R",371,"R",343,"R",26,"R",30,"R",4,"R",4,"R",8,"R",4,"R",487,"R",713,"R",72,"R",33,"R",968,"R",1127,"Z",0,"R",714,"R",56,"R",8,"R",12,"R",1200,"R",105,"R",2095
101499,2,  1,"Z",0,"Z",0,"R",371,"R",343,"R",26,"R",30,"R",4,"R",4,"R",8,"R",4,"R",487,"R",713,"R",72,"R",33,"R",968,"R",1127,"Z",0,"R",714,"R",56,"R",8,"R",12,"R",1200,"R",105,"R",2095
101505,1,999,"R",106,"R",85,"R",583,"R",1599,"R",11,"R",18,"R",69,"R",98,"R",41,"R",72,"R",3554,"R",5077,"R",44,"R",67,"R",4408,"R",7016,"R",191,"R",2182,"R",29,"R",167,"R",113,"R",8631,"R",111,"R",11424
101505,2,  1,"R",106,"R",85,"R",583,"R",1599,"R",11,"R",18,"R",69,"R",98,"R",41,"R",72,"R",3554,"R",5077,"R",44,"R",67,"R",4408,"R",7016,"R",191,"R",2182,"R",29,"R",167,"R",113,"R",8631,"R",111,"R",11424
101514,1,999,"Z",0,"Z",0,"R",1180,"R",2053,"R",181,"R",284,"R",95,"R",148,"R",93,"R",110,"R",4623,"R",6288,"R",71,"R",71,"R",6243,"R",8954,"Z",0,"R",3233,"R",465,"R",243,"R",203,"R",10911,"R",142,"R",15197
101514,2,  1,"Z",0,"Z",0,"R",1180,"R",2053,"R",181,"R",284,"R",95,"R",148,"R",93,"R",110,"R",4623,"R",6288,"R",71,"R",71,"R",6243,"R",8954,"Z",0,"R",3233,"R",465,"R",243,"R",203,"R",10911,"R",142,"R",15197
101541,1,999,"R",3,"R",4,"Z",0,"R",56,"Z",0,"R",3,"Z",0,"R",7,"R",1,"R",4,"R",14,"R",318,"Z",0,"R",1,"R",18,"R",393,"R",7,"R",56,"R",3,"R",7,"R",5,"R",332,"R",1,"R",411
101541,2,  1,"R",3,"R",4,"Z",0,"R",56,"Z",0,"R",3,"Z",0,"R",7,"R",1,"R",4,"R",14,"R",318,"Z",0,"R",1,"R",18,"R",393,"R",7,"R",56,"R",3,"R",7,"R",5,"R",332,"R",1,"R",411
101569,1,999,"Z",0,"Z",0,"R",1111,"R",2616,"R",1,"Z",0,"R",2,"R",3,"R",2,"R",3,"R",59,"R",44,"R",1,"R",3,"R",1176,"R",2669,"Z",0,"R",3727,"R",1,"R",5,"R",5,"R",103,"R",4,"R",3845
101569,2,  1,"Z",0,"Z",0,"R",1111,"R",2616,"R",1,"Z",0,"R",2,"R",3,"R",2,"R",3,"R",59,"R",44,"R",1,"R",3,"R",1176,"R",2669,"Z",0,"R",3727,"R",1,"R",5,"R",5,"R",103,"R",4,"R",3845
101587,1,999,"R",16,"R",15,"R",412,"R",881,"R",4,"R",3,"R",6,"R",3,"R",4,"R",7,"R",671,"R",1196,"Z",0,"Z",0,"R",1113,"R",2105,"R",31,"R",1293,"R",7,"R",9,"R",11,"R",1867,"Z",0,"R",3218
101587,2,  1,"R",15,"R",10,"R",312,"R",505,"R",3,"R",2,"R",5,"R",2,"R",3,"R",4,"R",493,"R",557,"Z",0,"Z",0,"R",831,"R",1080,"R",25,"R",817,"R",5,"R",7,"R",7,"R",1050,"Z",0,"R",1911
101587,4,  3,"R",1,"R",5,"R",100,"R",376,"R",1,"R",1,"R",1,"R",1,"R",1,"R",3,"R",178,"R",639,"Z",0,"Z",0,"R",282,"R",1025,"R",6,"R",476,"R",2,"R",2,"R",4,"R",817,"Z",0,"R",1307
101602,1,999,"Z",0,"Z",0,"R",128,"R",291,"R",6,"R",2,"R",2,"R",9,"R",4,"R",8,"R",643,"R",1073,"R",8,"R",6,"R",791,"R",1389,"Z",0,"R",419,"R",8,"R",11,"R",12,"R",1716,"R",14,"R",2180
101602,2,  1,"Z",0,"Z",0,"R",128,"R",291,"R",6,"R",2,"R",2,"R",9,"R",4,"R",8,"R",643,"R",1073,"R",8,"R",6,"R",791,"R",1389,"Z",0,"R",419,"R",8,"R",11,"R",12,"R",1716,"R",14,"R",2180
101648,1,999,"R",5,"Z",0,"R",13,"R",5,"R",1,"Z",0,"R",5,"R",2,"R",13,"R",2,"R",125,"R",10,"Z",0,"Z",0,"R",162,"R",19,"R",5,"R",18,"R",1,"R",7,"R",15,"R",135,"Z",0,"R",181
101648,2,  1,"R",5,"Z",0,"R",13,"R",5,"R",1,"Z",0,"R",5,"R",2,"R",13,"R",2,"R",125,"R",10,"Z",0,"Z",0,"R",162,"R",19,"R",5,"R",18,"R",1,"R",7,"R",15,"R",135,"Z",0,"R",181
101675,1,999,"Z",0,"Z",0,"R",868,"R",1134,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",8,"R",10,"R",881,"R",1146,"Z",0,"R",2002,"Z",0,"Z",0,"Z",0,"R",7,"R",18,"R",2027
101675,2,  1,"Z",0,"Z",0,"R",868,"R",1134,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",8,"R",10,"R",881,"R",1146,"Z",0,"R",2002,"Z",0,"Z",0,"Z",0,"R",7,"R",18,"R",2027
101693,1,999,"R",29,"R",12,"R",73,"R",457,"R",13,"R",26,"R",2,"R",5,"R",10,"R",9,"R",422,"R",896,"R",59,"R",170,"R",608,"R",1575,"R",41,"R",530,"R",39,"R",7,"R",19,"R",1318,"R",229,"R",2183
101693,2,  1,"R",23,"R",12,"R",66,"R",399,"R",12,"R",24,"R",2,"R",5,"R",9,"R",8,"R",395,"R",785,"R",46,"R",149,"R",553,"R",1382,"R",35,"R",465,"R",36,"R",7,"R",17,"R",1180,"R",195,"R",1935
101693,4,  3,"R",6,"Z",0,"R",7,"R",58,"R",1,"R",2,"Z",0,"Z",0,"R",1,"R",1,"R",27,"R",111,"R",13,"R",21,"R",55,"R",193,"R",6,"R",65,"R",3,"Z",0,"R",2,"R",138,"R",34,"R",248
101709,1,999,"R",4,"R",11,"R",126,"R",337,"R",3,"R",18,"R",5,"R",17,"R",15,"R",25,"R",991,"R",2061,"R",17,"R",35,"R",1161,"R",2504,"R",15,"R",463,"R",21,"R",22,"R",40,"R",3052,"R",52,"R",3665
